%============================================================================= 
%NGDCS Check V10: Message 3501 Navigation Solution of ang20170616t200614_gps 
%* If present "Date" and "Abs Time" are derived and not original Msg3501 data 
%============================================================================= 
%Msg3501#, StartByte, Flag, Time, Date, Abs Time, Lat, Lon, Alt, VelN, VelE, VelUp, Pitch, Roll, HeadTrue, DataCheckSum 
1349, 732202, 32768, 504547.800000, 2017-Jun-16, 20:09:07.800, 35.195027, -119.164098, 3202.781189, 33.012392, -68.727427, -0.216703, 2.792277, -0.070308, -65.206526, 21453 
1350, 732701, 32768, 504547.900000, 2017-Jun-16, 20:09:07.900, 35.195057, -119.164174, 3202.760788, 33.010618, -68.731449, -0.187409, 2.825695, -0.105703, -65.195911, 28154 
1351, 733409, 32768, 504548.000000, 2017-Jun-16, 20:09:08.000, 35.195086, -119.164249, 3202.792892, 33.005465, -68.733469, -0.155960, 2.843337, -32.365507, -126.359789, 62417 
1352, 733908, 32768, 504548.100000, 2017-Jun-16, 20:09:08.100, 35.195116, -119.164324, 3202.778687, 33.007879, -68.733850, -0.133076, 2.847211, -0.127722, -65.166403, 23595 
1353, 734405, 32768, 504548.200000, 2017-Jun-16, 20:09:08.200, 35.195146, -119.164399, 3202.766220, 33.008087, -68.734396, -0.114890, 2.852074, -0.111970, -65.155350, 28991 
1354, 735150, 32768, 504548.300000, 2017-Jun-16, 20:09:08.300, 35.195176, -119.164475, 3202.755768, 33.008942, -68.733238, -0.095046, 2.853309, -0.073072, -65.149134, 47316 
1355, 735649, 32768, 504548.400000, 2017-Jun-16, 20:09:08.400, 35.195206, -119.164550, 3202.746796, 33.007666, -68.732523, -0.080556, 2.855719, -0.023104, -65.145819, 36199 
1356, 736146, 32768, 504548.500000, 2017-Jun-16, 20:09:08.500, 35.195235, -119.164626, 3202.739395, 33.007624, -68.731310, -0.066673, 2.860398, 0.029359, -65.144151, 50989 
1357, 736648, 32768, 504548.600000, 2017-Jun-16, 20:09:08.600, 35.195265, -119.164701, 3202.733215, 33.006525, -68.731102, -0.056488, 14.134395, 19.924436, -117.196140, 46801 
1358, 737150, 32768, 504548.700000, 2017-Jun-16, 20:09:08.700, 35.195295, -119.164776, 3202.728241, 33.004795, -68.729496, -0.044715, 2.877822, 0.122905, -65.145940, 3617 
1359, 737647, 32768, 504548.800000, 2017-Jun-16, 20:09:08.800, 35.195324, -119.164852, 3202.724380, 33.004381, -68.727924, -0.032181, 2.890413, 0.162883, -65.146381, 35202 
1360, 738145, 32768, 504548.900000, 2017-Jun-16, 20:09:08.900, 35.195354, -119.164927, 3202.721710, 33.000372, -68.727434, -0.020507, 2.908013, 0.198004, -65.143347, 35053 
1361, 738852, 32768, 504549.000000, 2017-Jun-16, 20:09:09.000, 35.195384, -119.165003, 3202.755051, 33.000456, -68.724129, -0.001117, 2.927517, 0.224314, -65.139111, 4415 
1362, 739354, 32768, 504549.100000, 2017-Jun-16, 20:09:09.100, 35.195414, -119.165077, 3202.755661, 32.998301, -68.709442, 0.017326, 2.946321, 0.246225, -65.130680, 34418 
1363, 739851, 32768, 504549.200000, 2017-Jun-16, 20:09:09.200, 35.195444, -119.165153, 3202.758438, 32.998655, -68.707335, 0.039224, 2.960951, 0.261356, -65.117681, 23903 
1364, 740596, 32768, 504549.300000, 2017-Jun-16, 20:09:09.300, 35.195473, -119.165228, 3202.763474, 32.998760, -68.704809, 0.062089, 2.969896, 0.270918, -65.103781, 3297 
1365, 741095, 32768, 504549.400000, 2017-Jun-16, 20:09:09.400, 35.195503, -119.165303, 3202.770798, 32.996372, -68.702171, 0.083802, 2.973170, 0.277917, -65.086130, 43435 
1366, 741592, 32768, 504549.500000, 2017-Jun-16, 20:09:09.500, 35.195533, -119.165379, 3202.780045, 32.996134, -68.700134, 0.100479, 2.971718, 0.280967, -65.063569, 4622 
1367, 742089, 32768, 504549.600000, 2017-Jun-16, 20:09:09.600, 35.195563, -119.165454, 3202.791061, 32.995291, -68.695337, 0.118074, 2.966572, 0.288559, -65.037960, 43812 
1368, 742586, 32768, 504549.700000, 2017-Jun-16, 20:09:09.700, 35.195592, -119.165530, 3202.803421, 32.992300, -68.692514, 0.129671, 2.959195, 0.293704, -65.008105, 43771 
1369, 743083, 32768, 504549.800000, 2017-Jun-16, 20:09:09.800, 35.195622, -119.165605, 3202.816757, 32.994293, -68.687319, 0.138428, 2.950309, 0.303412, -64.972652, 62038 
1370, 743582, 32768, 504549.900000, 2017-Jun-16, 20:09:09.900, 35.195652, -119.165681, 3202.830887, 32.989304, -68.683329, 0.145205, 2.940477, 0.318053, -64.931992, 57429 
1371, 744287, 32768, 504550.000000, 2017-Jun-16, 20:09:10.000, 35.195681, -119.165756, 3202.882629, 32.992279, -68.676695, 0.153214, 2.929078, 0.338595, -64.885546, 35844 
1372, 744784, 32768, 504550.100000, 2017-Jun-16, 20:09:10.100, 35.195711, -119.165830, 3202.898239, 32.988903, -68.658016, 0.158849, 2.922070, 0.362829, -64.834930, 59469 
1373, 745282, 32768, 504550.200000, 2017-Jun-16, 20:09:10.200, 35.195741, -119.165906, 3202.914413, 32.993118, -68.650566, 0.163109, 2.907896, 0.391155, -64.781800, 35342 
1374, 746026, 32768, 504550.300000, 2017-Jun-16, 20:09:10.300, 35.195771, -119.165981, 3202.930878, 32.997890, -68.642338, 0.165642, 2.893149, 0.417326, -64.725540, 7237 
1375, 746524, 32768, 504550.400000, 2017-Jun-16, 20:09:10.400, 35.195801, -119.166056, 3202.947556, 33.001873, -68.633932, 0.167902, 2.878706, 0.448881, -64.666086, 6035 
1376, 747026, 32768, 504550.500000, 2017-Jun-16, 20:09:10.500, 35.195830, -119.166132, 3202.964310, 33.010090, -68.624315, 0.168858, 2.866927, 0.477396, -64.606290, 62115 
1377, 747525, 32768, 504550.600000, 2017-Jun-16, 20:09:10.600, 35.195860, -119.166207, 3202.981293, 33.018167, -68.615736, 0.172614, 2.856510, 0.509620, -64.545820, 46230 
1378, 748023, 32768, 504550.700000, 2017-Jun-16, 20:09:10.700, 35.195890, -119.166282, 3202.998535, 33.028984, -68.605742, 0.174044, 2.848802, 0.540088, -64.488072, 47605 
1379, 748520, 32768, 504550.800000, 2017-Jun-16, 20:09:10.800, 35.195920, -119.166358, 3203.016006, 33.039310, -68.595869, 0.175866, 2.842343, 0.565306, -64.431982, 51391 
1380, 749018, 32768, 504550.900000, 2017-Jun-16, 20:09:10.900, 35.195949, -119.166433, 3203.033813, 33.053289, -68.585018, 0.179718, 2.834134, 0.588206, -64.378824, 59170 
1381, 749723, 32768, 504551.000000, 2017-Jun-16, 20:09:11.000, 35.195979, -119.166508, 3203.053879, 33.067982, -68.574356, 0.180682, 2.827642, 0.604765, -64.330607, 54802 
1382, 750220, 32768, 504551.100000, 2017-Jun-16, 20:09:11.100, 35.196009, -119.166583, 3203.071838, 33.083353, -68.558331, 0.180451, 2.821016, 0.621689, -64.287671, 34522 
1383, 750717, 32768, 504551.200000, 2017-Jun-16, 20:09:11.200, 35.196039, -119.166658, 3203.089828, 33.099716, -68.545698, 0.180180, 2.813536, 0.630845, -64.249842, 52671 
1384, 751461, 32768, 504551.300000, 2017-Jun-16, 20:09:11.300, 35.196069, -119.166733, 3203.107697, 33.116270, -68.533171, 0.178547, 2.805024, 0.635480, -64.220755, 47460 
1385, 751959, 32768, 504551.400000, 2017-Jun-16, 20:09:11.400, 35.196099, -119.166808, 3203.125320, 33.133785, -68.521351, 0.176262, 2.797870, 0.636316, -64.197897, 15463 
1386, 752456, 32768, 504551.500000, 2017-Jun-16, 20:09:11.500, 35.196128, -119.166883, 3203.142761, 33.150139, -68.507990, 0.174110, 2.791292, 0.631519, -64.181670, 56317 
1387, 752954, 32768, 504551.600000, 2017-Jun-16, 20:09:11.600, 35.196158, -119.166959, 3203.159958, 33.166380, -68.496056, 0.170541, 2.785455, 0.619151, 131.501070, 45266 
1388, 753452, 32768, 504551.700000, 2017-Jun-16, 20:09:11.700, 35.196188, -119.167034, 3203.176880, 33.184719, -68.482674, 0.167169, 2.782555, 0.602299, -64.174602, 37089 
1389, 753949, 32768, 504551.800000, 2017-Jun-16, 20:09:11.800, 35.196218, -119.167109, 3203.193390, 33.202936, -68.469412, 0.161938, 2.779922, 0.582175, -64.186278, 25156 
1390, 754450, 32768, 504551.900000, 2017-Jun-16, 20:09:11.900, 10.239473, 93.200843, -31946.372391, 80.424810, 718.625507, 249.842705, 165.047608, -31.640583, 4.625253, 53847 
1391, 755160, 32768, 504552.000000, 2017-Jun-16, 20:09:12.000, 35.196278, -119.167259, 3203.285416, 33.237457, -68.445055, 0.153783, 2.772816, 0.520145, -64.243647, 33468 
1392, 755659, 32768, 504552.100000, 2017-Jun-16, 20:09:12.100, 35.196308, -119.167334, 3203.301346, 33.257706, -68.429409, 0.158221, 2.772047, 0.481581, -64.287879, 53324 
1393, 756156, 32768, 504552.200000, 2017-Jun-16, 20:09:12.200, 35.196338, -119.167409, 3203.316833, 33.274115, -68.417116, 0.153597, 2.771252, 0.436470, -64.344145, 2204 
1394, 756899, 32768, 504552.300000, 2017-Jun-16, 20:09:12.300, 35.196368, -119.167484, 3203.331787, 33.286146, -68.408010, 0.146794, 2.772721, 0.385416, -64.411692, 18984 
1395, 757399, 32768, 504552.400000, 2017-Jun-16, 20:09:12.400, 35.196398, -119.167559, 3203.346130, 33.296013, -68.398434, 0.141037, 2.776765, 0.334233, -64.489726, 1994 
1396, 757897, 32768, 504552.500000, 2017-Jun-16, 20:09:12.500, 35.196428, -119.167635, 3203.360001, 33.305696, -68.390400, 0.136495, 2.780235, 0.279650, -64.576520, 7002 
1397, 758394, 32768, 504552.600000, 2017-Jun-16, 20:09:12.600, 35.196458, -119.167710, 3203.373413, 33.308277, -68.384325, 0.131038, 2.784082, 0.221935, -64.669421, 7592 
1398, 758892, 32768, 504552.700000, 2017-Jun-16, 20:09:12.700, 35.196488, -119.167785, 3203.386292, 33.312639, -68.378042, 0.126200, 2.787672, 0.159501, -64.766800, 50005 
1399, 759390, 32768, 504552.800000, 2017-Jun-16, 20:09:12.800, 35.196518, -119.167859, 3203.398712, 33.309990, -68.375111, 0.123006, 2.791828, 0.091377, -64.865699, 58935 
1400, 759889, 32768, 504552.900000, 2017-Jun-16, 20:09:12.900, 35.196548, -119.167935, 3203.410675, 33.306408, -68.371916, 0.118067, 2.791579, 0.020285, -64.964389, 27357 
1401, 760595, 32768, 504553.000000, 2017-Jun-16, 20:09:13.000, 35.196578, -119.168010, 3203.497635, 33.299700, -68.372515, 0.112182, 2.791302, -0.058746, -65.060713, 8665 
1402, 761092, 32768, 504553.100000, 2017-Jun-16, 20:09:13.100, 35.196608, -119.168084, 3203.509369, 33.279099, -68.365818, 0.115862, 2.790968, -0.137569, -65.151051, 45895 
1403, 761589, 32768, 504553.200000, 2017-Jun-16, 20:09:13.200, 35.196638, -119.168159, 3203.520523, 33.266191, -68.368048, 0.109193, 2.787892, -0.215122, -65.233298, 29102 
1404, 762334, 32768, 504553.300000, 2017-Jun-16, 20:09:13.300, 35.196668, -119.168234, 3203.531174, 33.250929, -68.370741, 0.103417, 2.785912, -0.289598, -65.308428, 12751 
1405, 762833, 32768, 504553.400000, 2017-Jun-16, 20:09:13.400, 35.196698, -119.168309, 3203.541275, 33.234495, -68.375397, 0.097394, 2.782402, -0.359836, -65.375683, 8357 
1406, 763331, 32768, 504553.500000, 2017-Jun-16, 20:09:13.500, 35.196728, -119.168384, 3203.550751, 33.215153, -68.379517, 0.091189, 2.780024, -0.424409, -65.433513, 12412 
1407, 763829, 32768, 504553.600000, 2017-Jun-16, 20:09:13.600, 35.196758, -119.168460, 3203.559372, 33.194380, -68.385168, 0.081072, 2.775413, -0.484404, -65.481735, 19404 
1408, 764326, 32768, 504553.700000, 2017-Jun-16, 20:09:13.700, 35.196787, -119.168535, 3203.567062, 33.174313, -68.390718, 0.073082, 2.773114, -0.530394, -65.519586, 29577 
1409, 764823, 32768, 504553.800000, 2017-Jun-16, 20:09:13.800, 35.196817, -119.168610, 3203.573898, 33.151869, -68.397261, 0.065728, 2.772540, -0.567101, -65.547791, 61282 
1410, 765322, 32768, 504553.900000, 2017-Jun-16, 20:09:13.900, 35.196847, -119.168685, 3203.580002, 33.127268, -68.404383, 0.057343, 2.772560, -0.591246, -65.564298, 1006 
1411, 766027, 32768, 504554.000000, 2017-Jun-16, 20:09:14.000, 35.196877, -119.168760, 3203.591400, 33.106047, -68.409836, 0.050150, 2.773296, -0.603699, -65.570646, 51279 
1412, 766525, 32768, 504554.100000, 2017-Jun-16, 20:09:14.100, 35.196906, -119.168835, 3203.596008, 33.067171, -68.426830, 0.043766, 2.773133, -0.604293, 135.055215, 15057 
1413, 767024, 32768, 504554.200000, 2017-Jun-16, 20:09:14.200, 35.196936, -119.168910, 3203.600113, 33.046677, -68.433439, 0.038558, 2.772554, -0.590987, -65.554467, 31345 
1414, 767769, 32768, 504554.300000, 2017-Jun-16, 20:09:14.300, 35.196966, -119.168985, 3203.603882, 33.023176, -68.439070, 0.036140, 2.771235, -0.562379, -65.530301, 34265 
1415, 768267, 32768, 504554.400000, 2017-Jun-16, 20:09:14.400, 35.196996, -119.169061, 3203.607513, 33.003143, -68.445988, 0.035972, 2.767640, -0.525388, -65.499793, 10471 
1416, 768765, 32768, 504554.500000, 2017-Jun-16, 20:09:14.500, 35.197025, -119.169136, 3203.611206, 32.987816, -68.449638, 0.039581, 2.764144, -0.477599, -65.464455, 36527 
1417, 769262, 32768, 504554.600000, 2017-Jun-16, 20:09:14.600, 35.197055, -119.169211, 3203.615280, 32.972311, -68.454212, 0.042539, 2.756754, -0.423964, -65.427049, 18272 
1418, 769759, 32768, 504554.700000, 2017-Jun-16, 20:09:14.700, 35.197085, -119.169286, 3203.619385, 32.961323, -68.457586, 0.043079, 2.749019, -0.366244, -65.390015, 18443 
1419, 770256, 32768, 504554.800000, 2017-Jun-16, 20:09:14.800, 35.197115, -119.169361, 3203.623672, 32.950905, -68.459116, 0.043830, 2.739062, -0.300854, -65.354484, 31572 
1420, 770754, 32768, 504554.900000, 2017-Jun-16, 20:09:14.900, 35.197144, -119.169436, 3203.627914, 32.941734, -68.460884, 0.039951, 2.726250, -0.229830, -65.321341, 47637 
1421, 771460, 32768, 504555.000000, 2017-Jun-16, 20:09:15.000, 35.197174, -119.169511, 3203.669724, 32.936417, -68.460535, 0.033127, 2.712095, -0.155006, -65.291606, 702 
1422, 771959, 32768, 504555.100000, 2017-Jun-16, 20:09:15.100, 35.197204, -119.169587, 3203.673294, 32.932760, -68.468109, 0.030955, 2.697771, -0.080826, -65.266775, 27253 
1423, 772458, 32768, 504555.200000, 2017-Jun-16, 20:09:15.200, 35.197233, -119.169662, 3203.675964, 32.930304, -68.466017, 0.022510, 2.687483, 0.005930, -65.243298, 59408 
1424, 773201, 32768, 504555.300000, 2017-Jun-16, 20:09:15.300, 35.197263, -119.169737, 3203.677750, 32.926750, -68.465006, 0.014280, 2.679814, 0.086725, -65.225319, 4585 
1425, 773700, 32768, 504555.400000, 2017-Jun-16, 20:09:15.400, 35.197292, -119.169812, 3203.678665, 32.926468, -68.463552, 0.006704, 2.676347, 0.164826, -65.210440, 25214 
1426, 774198, 32768, 504555.500000, 2017-Jun-16, 20:09:15.500, 35.197322, -119.169887, 3203.679001, 32.928219, -68.460142, 0.002738, -35.101026, 59.697476, -131.011920, 50897 
1427, 774696, 32768, 504555.600000, 2017-Jun-16, 20:09:15.600, 35.197352, -119.169962, 3203.679016, 32.930447, -68.457918, -0.000286, 2.675252, 0.289570, -65.191544, 10652 
1428, 775194, 32768, 504555.700000, 2017-Jun-16, 20:09:15.700, 35.197382, -119.170037, 3203.678940, 32.934574, -68.454552, 0.000221, 2.678802, 0.332655, -65.188557, 18300 
1429, 775692, 32768, 504555.800000, 2017-Jun-16, 20:09:15.800, 35.197411, -119.170112, 3203.678940, 32.937571, -68.452152, -0.000562, 2.682373, 0.364478, -65.188874, 9959 
1430, 776192, 32768, 504555.900000, 2017-Jun-16, 20:09:15.900, 35.197441, -119.170188, 3203.679016, 240.314157, 908.722170, 0.620235, -31.422443, 99.879756, -128.890572, 38865 
1431, 776900, 32768, 504556.000000, 2017-Jun-16, 20:09:16.000, 35.197471, -119.170263, 3203.699142, 32.944128, -68.445915, 0.006520, 2.693187, 0.404296, -65.196050, 25994 
1432, 777398, 32768, 504556.100000, 2017-Jun-16, 20:09:16.100, 35.197501, -119.170338, 3203.700272, 32.959169, -68.442678, 0.013144, 2.697935, 0.414426, -65.203354, 40416 
1433, 777896, 32768, 504556.200000, 2017-Jun-16, 20:09:16.200, 35.197530, -119.170413, 3203.701691, 32.961720, -68.440048, 0.017605, 2.702799, 0.410411, -65.213163, 22541 
1434, 778640, 32768, 504556.300000, 2017-Jun-16, 20:09:16.300, 35.197560, -119.170488, 3203.703613, 32.965096, -68.435331, 0.023568, 2.706535, 0.401054, -65.222565, 2181 
1435, 779138, 32768, 504556.400000, 2017-Jun-16, 20:09:16.400, 35.197590, -119.170563, 3203.706039, 32.965584, -68.432152, 0.026112, 2.707858, 0.385007, -65.232678, 49781 
1436, 779636, 32768, 504556.500000, 2017-Jun-16, 20:09:16.500, 35.197619, -119.170638, 3203.708908, 32.967850, -68.427849, 0.030485, 2.708515, 0.367700, -65.242493, 41330 
1437, 780133, 32768, 504556.600000, 2017-Jun-16, 20:09:16.600, 35.197649, -119.170713, 3203.712250, 32.967384, -68.424652, 0.035982, 2.707497, 0.352670, -65.250700, 12156 
1438, 780631, 32768, 504556.700000, 2017-Jun-16, 20:09:16.700, 35.197679, -119.170788, 3203.716019, 32.967001, -68.423817, 0.038081, 2.712597, 0.326698, -65.258719, 50172 
1439, 781128, 32768, 504556.800000, 2017-Jun-16, 20:09:16.800, 35.197708, -119.170864, 3203.720215, 32.966967, -68.420425, 0.044918, 2.719214, 0.289956, -65.264402, 23600 
1440, 781626, 32768, 504556.900000, 2017-Jun-16, 20:09:16.900, 35.197738, -119.170939, 3203.725052, 32.964653, -68.419193, 0.052616, 2.722254, 0.251515, -65.268684, 50714 
1441, 782331, 32768, 504557.000000, 2017-Jun-16, 20:09:17.000, 35.197768, -119.171014, 3203.719833, 32.965988, -68.415745, 0.057060, 2.726777, 0.210818, -65.272194, 7477 
1442, 782873, 32768, 504557.109583, 2017-Jun-16, 20:09:17.110, 35.197801, -119.171096, 3203.726532, 32.984951, -68.414829, 0.064800, 2.728701, 0.170304, -65.276638, 39445 
1443, 783370, 32768, 504557.209583, 2017-Jun-16, 20:09:17.210, 35.197831, -119.171171, 3203.733276, 32.981241, -68.414602, 0.069633, 2.730454, 0.138174, -65.275445, 17739 
1444, 784114, 32768, 504557.309583, 2017-Jun-16, 20:09:17.310, 35.197860, -119.171246, 3203.740448, 32.980051, -68.412680, 0.072324, 2.728793, 0.101155, -65.275189, 36372 
1445, 784610, 32768, 504557.409583, 2017-Jun-16, 20:09:17.410, 35.197890, -119.171322, 3203.748199, 32.975801, -68.414148, 0.082523, 2.726108, 0.061346, -65.274160, 23506 
1446, 785107, 32768, 504557.509583, 2017-Jun-16, 20:09:17.510, 35.197920, -119.171397, 3203.757355, 32.971098, -68.412943, 0.097459, 2.721508, 0.026546, -65.272181, 13237 
1447, 785603, 32768, 504557.609583, 2017-Jun-16, 20:09:17.610, 35.197950, -119.171472, 3203.767487, 32.967438, -68.414268, 0.104822, 2.710607, -0.003733, -65.267256, 7982 
1448, 786100, 32768, 504557.709583, 2017-Jun-16, 20:09:17.710, 35.197979, -119.171547, 3203.778091, 32.960888, -68.415663, 0.105627, 2.700452, -0.035974, -65.261828, 31173 
1449, 786597, 32768, 504557.809583, 2017-Jun-16, 20:09:17.810, 35.198009, -119.171622, 3203.788452, 32.958307, -68.415340, 0.101574, 2.688035, -0.053590, -65.253848, 5766 
1450, 787093, 32768, 504557.909583, 2017-Jun-16, 20:09:17.910, 35.198039, -119.171697, 3203.797989, 32.951208, -68.417540, 0.089711, 2.678761, -0.061397, -65.243032, 19817 
1451, 787798, 32768, 504558.009583, 2017-Jun-16, 20:09:18.010, 35.198068, -119.171772, 3203.806641, 32.946878, -68.418545, 20.782477, -36.301489, -18.309145, -139.448798, 32209 
1452, 788295, 32768, 504558.109583, 2017-Jun-16, 20:09:18.110, 35.198098, -119.171846, 3203.814484, 32.941362, -68.420670, 0.073477, 2.664055, -0.068887, -65.218747, 42121 
1453, 788792, 32768, 504558.209583, 2017-Jun-16, 20:09:18.210, 35.198128, -119.171920, 3203.821762, 32.934109, -68.423784, 0.071505, 2.663111, -0.028734, -65.202986, 28138 
1454, 789534, 32768, 504558.309583, 2017-Jun-16, 20:09:18.310, 35.198158, -119.171996, 3203.828796, 32.933588, -68.424879, 0.065785, 2.670320, 0.045232, -65.180066, 7393 
1455, 790031, 32768, 504558.409583, 2017-Jun-16, 20:09:18.410, 35.198188, -119.172071, 3203.835098, 32.932550, -68.423452, 0.061038, 2.680964, 0.137027, -65.154727, 25592 
1456, 790527, 32768, 504558.509583, 2017-Jun-16, 20:09:18.510, 35.198217, -119.172146, 3203.841034, 32.936531, -68.421915, 0.060221, 2.690928, 0.225395, -65.131205, 29952 
1457, 791025, 32768, 504558.609583, 2017-Jun-16, 20:09:18.610, 35.198247, -119.172221, 3203.847137, 32.944767, -68.418955, 0.064914, 2.696642, 0.292599, -65.114935, 7348 
1458, 791522, 32768, 504558.709583, 2017-Jun-16, 20:09:18.710, 35.198277, -119.172296, 3203.854172, 32.949907, -68.417492, 0.075170, 2.698932, 0.341733, -65.105003, 52555 
1459, 792019, 32768, 504558.809583, 2017-Jun-16, 20:09:18.810, 35.198306, -119.172371, 3203.862442, 32.955339, -68.415014, 0.090456, 2.694010, 0.358691, -65.100198, 25652 
1460, 792515, 32768, 504558.909583, 2017-Jun-16, 20:09:18.910, 35.198336, -119.172446, 3203.871933, 32.962481, -68.415321, 0.096508, 2.683831, 0.354654, -65.102008, 19211 
1461, 793219, 32768, 504559.009583, 2017-Jun-16, 20:09:19.010, 35.198366, -119.172521, 3203.882080, 32.963789, -68.413939, 0.106335, 2.668588, 0.335943, -65.104629, 62062 
1462, 793715, 32768, 504559.109583, 2017-Jun-16, 20:09:19.110, 35.198394, -119.172599, 3203.892822, 32.935110, -68.426960, 0.108200, 2.650059, 0.302835, -65.108196, 43127 
1463, 794211, 32768, 504559.209583, 2017-Jun-16, 20:09:19.210, 35.198424, -119.172674, 3203.903824, 32.936693, -68.427313, 0.110061, 2.629493, 0.272157, -65.110451, 45469 
1464, 794953, 32768, 504559.309583, 2017-Jun-16, 20:09:19.310, 35.198453, -119.172749, 3203.914551, 32.939325, -68.426367, 0.105303, 2.609289, 0.236974, -65.113555, 50787 
1465, 795450, 32768, 504559.409583, 2017-Jun-16, 20:09:19.410, 35.198483, -119.172824, 3203.924805, 32.939785, -68.428738, 0.100081, 2.589271, 0.203156, -65.113964, 17963 
1466, 795947, 32768, 504559.509583, 2017-Jun-16, 20:09:19.510, 35.198513, -119.172899, 3203.934479, 32.940237, -68.430498, 0.091993, 2.569368, 0.173718, -65.112589, 46081 
1467, 796445, 32768, 504559.609583, 2017-Jun-16, 20:09:19.610, 35.198542, -119.172974, 3203.943298, 240.314135, 913.082521, 21.075557, -67.590251, 37.903347, -107.156568, 52689 
